1984	1012	716
1960	1029	717
1975	1017	718
1982	990	719
1974	986	720
1972	962	721
2003	971	722
1970	979	723
1983	983	724
1990	989	725
2014	996	726
2000	984	727
2017	969	728
1985	968	729
2015	960	730
2012	965	731
2008	969	732
2014	976	733
2000	964	734
2026	992	735
2011	981	736
2008	972	737
2014	963	738
2024	983	739
2029	986	740
2029	976	741
2043	961	742
2035	963	743
2044	990	744
2037	990	745
2033	972	746
2066	989	747
2044	993	748
2069	999	749
2055	990	750
2067	963	751
2050	961	752
2058	972	753
2088	988	754
2064	969	755
2081	998	756
2086	960	757
2072	980	758
2080	968	759
2076	996	760
2092	970	761
2078	962	762
2118	976	763
2119	985	764
2092	964	765
2113	993	766
2116	973	767
2125	962	768
2099	997	769
2116	977	770
2133	995	771
2105	962	772
2114	983	773
2119	972	774
2116	977	775
2142	981	776
2132	992	777
2146	968	778
2143	999	779
2158	975	780
2140	976	781
2146	979	782
2162	992	783
2171	975	784
2142	983	785
2145	984	786
2164	990	787
2177	978	788
2185	989	789
2160	965	790
2196	984	791
2182	968	792
2167	967	793
2179	970	794
2176	996	795
2189	968	796
2205	997	797
2193	984	798
2202	972	799
2192	972	800
2201	964	801
2201	975	802
2211	986	803
2199	995	804
2213	963	805
2220	989	806
2211	988	807
2219	962	808
2237	968	809
2229	998	810
2215	966	811
2236	969	812
2219	977	813
2225	975	814
2258	979	815
2243	965	816
2231	971	817
2262	969	818
2262	961	819
2247	994	820
2254	971	821
2260	999	822
2274	991	823
2280	966	824
2257	990	825
2270	968	826
2290	960	827
2261	990	828
2283	968	829
2272	979	830
2269	989	831
2277	993	832
2295	998	833
2311	973	834
2298	996	835
2320	981	836
2318	989	837
2290	986	838
2322	978	839
2308	980	840
2298	983	841
2338	990	842
2316	979	843
2310	989	844
2314	986	845
2322	962	846
2322	963	847
2327	971	848
2332	991	849
2351	998	850
2358	980	851
2331	991	852
2334	978	853
2365	971	854
2346	991	855
2377	974	856
2355	991	857
2352	964	858
2347	966	859
2372	994	860
2380	967	861
2382	969	862
2388	976	863
2372	993	864
2398	965	865
2380	995	866
2404	977	867
2371	967	868
2389	964	869
2408	981	870
2407	981	871
2408	987	872
2410	973	873
2393	976	874
2428	963	875
2397	996	876
2417	962	877
2438	989	878
2427	962	879
2425	976	880
2423	963	881
2419	984	882
2427	973	883
2454	977	884
2439	979	885
2428	975	886
2462	990	887
2458	984	888
2459	978	889
2455	967	890
2436	988	891
2444	966	892
2459	978	893
2458	978	894
2457	996	895
2467	982	896
2463	969	897
2482	985	898
2487	985	899
2464	970	900
2499	961	901
2496	966	902
2506	979	903
2487	985	904
2493	985	905
2506	997	906
2480	961	907
2497	965	908
2512	985	909
2525	982	910
2516	983	911
2505	990	912
2528	992	913
2516	989	914
2526	990	915
2520	968	916
2539	966	917
2535	997	918
2540	981	919
2546	979	920
2555	985	921
2531	976	922
2525	964	923
2557	983	924
2557	968	925
2566	990	926
2562	971	927
2540	990	928
2545	985	929
2552	960	930
2564	988	931
2584	966	932
2559	971	933
2584	963	934
2581	998	935
2594	980	936
2564	963	937
2589	980	938
2583	988	939
2592	977	940
2584	984	941
2616	967	942
2590	961	943
2606	970	944
2589	965	945
2609	999	946
2599	973	947
2632	963	948
2617	986	949
2607	980	950
2620	989	951
2640	968	952
2618	993	953
2646	975	954
2645	972	955
2646	984	956
2644	985	957
2649	966	958
2663	995	959
2647	985	960
2659	973	961
2661	967	962
2667	986	963
2666	962	964
2673	986	965
2682	998	966
2678	972	967
2664	981	968
2685	964	969
2682	989	970
2690	972	971
2661	984	972
2680	966	973
2677	967	974
2705	970	975
2704	999	976
2680	963	977
2713	988	978
2686	972	979
2695	962	980
2689	999	981
2716	988	982
2712	988	983
2711	975	984
2696	972	985
2735	980	986
2709	981	987
2719	967	988
2711	974	989
2714	993	990
2730	974	991
2747	985	992
2727	974	993
2731	989	994
2739	995	995
2751	976	996
2745	983	997
2757	965	998
2766	998	999
2738	987	1000
2762	995	1001
2760	984	1002
2777	977	1003
2781	970	1004
2752	995	1005
2765	999	1006
2781	968	1007
2784	987	1008
2800	969	1009
2766	991	1010
2793	969	1011
2772	967	1012
2803	989	1013
2806	982	1014
2782	979	1015
2798	967	1016
2822	961	1017
2814	975	1018
2821	992	1019
2832	965	1020
2830	982	1021
2811	967	1022
2825	994	1023
2841	980	1024
2844	995	1025
2816	989	1026
2813	998	1027
2846	997	1028
2839	978	1029
2848	986	1030
2844	996	1031
2863	976	1032
2842	969	1033
2840	974	1034
2868	963	1035
2850	966	1036
2848	968	1037
2864	989	1038
2881	988	1039
2869	967	1040
2861	991	1041
2894	965	1042
2874	997	1043
2895	968	1044
2880	974	1045
2877	960	1046
2871	986	1047
2875	969	1048
2874	985	1049
2890	977	1050
2901	971	1051
2883	970	1052
2889	970	1053
2914	960	1054
2917	960	1055
2919	986	1056
2931	965	1057
2934	980	1058
2928	965	1059
2944	996	1060
2907	962	1061
2949	972	1062
2929	990	1063
2935	978	1064
2941	965	1065
2955	965	1066
2930	969	1067
2932	981	1068
2936	973	1069
2965	979	1070
2966	983	1071
2959	995	1072
2951	990	1073
2946	975	1074
2970	992	1075
2961	974	1076
2982	991	1077
2985	996	1078
2994	961	1079

